text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
Stramger thing is cool,1,@HaYouGotRekTed,False,1 year ago,Master of Puppets (Remastered),0
dont know why but this part reminds me of regular show,0,@shrek6780,False,1 year ago,Master of Puppets (Remastered),0
"My friends say it's over rated, I say I need new friends 💀",66,@KatMcCartney,False,1 year ago,Master of Puppets (Remastered),0
Real asf,1,@Clyde-r71,False,1 year ago,Master of Puppets (Remastered),0
Facts,1,@maximusa1364,False,1 year ago,Master of Puppets (Remastered),0
"Jim Henson is the true...

Master of Muppets

https://www.youtube.com/watch?v=kdOfUcEyWqk",0,@SmokeyMcb,False,1 year ago,Master of Puppets (Remastered),0
All u kids will never get the respect lol,0,@caesarslegion7511,False,1 year ago,Master of Puppets (Remastered),0
Break the system! All praise to Beelzebub! Lol,0,@caesarslegion7511,False,1 year ago,Master of Puppets (Remastered),0
Its giving stranger things ❤️🤘🤘,3,@Imforeverboredfrfr,False,1 year ago,Master of Puppets (Remastered),0
If you knew this song before Fortnite your a goat ong🙏🙏,2,@chrismenj6802,False,1 year ago,Master of Puppets (Remastered),0
Is nobody gonna talk about the intro? Sounds exactly like Doom,3,@Crazyy8757,False,1 year ago,Master of Puppets (Remastered),0
"Chrissy, this is for you.",2,@PetersonZF,False,1 year ago,Master of Puppets (Remastered),0
"Got into heavy metal bc of Stranger Things. And as someone who has listened to every studio album for Metallica l, Master of Puppets is by far my favorite. Every track is so clean and heavy. And the album is a variety of songs played differently.",6,@damage_inc1986,False,1 year ago,Master of Puppets (Remastered),0
we don’t want you here lil bro go back to trashy pop,1,@przival6787,False,1 year ago,Master of Puppets (Remastered),0
"ignore that other guy lol, keep listening to it if you want to",0,@Finikux,False,1 year ago,Master of Puppets (Remastered),0
You're a terrible person for copyrighting a small YouTubers video,1,@cmany,False,1 year ago,Master of Puppets (Remastered),0
"Don't blame the band, blame the record holders.",1,@Deimos_PeanutFlavour,False,1 year ago,Master of Puppets (Remastered),0
"one  of  the    best songs  ,played   loud  of course",2,@-dnz-plugzz-2889,False,1 year ago,Master of Puppets (Remastered),0
Bro thinks a toilet is funny 💀,2,@BobKermanKsp1,False,1 year ago,Master of Puppets (Remastered),0
Imagine the next Doom movie actually using this music.,1,@jasemalvis2140,False,1 year ago,Master of Puppets (Remastered),0
"And today ...
Fat young children on e-scooter 
With a small Poket.. where you cant put a Beer inside
...
Ride to an playground.. to sitt on a Bank with few other children.. to watch ticktock and smoke a joint 🤯
...  Boa..
_____

Metallica best i was grown up with real music and so on",1,@patty1991,False,1 year ago (edited),Master of Puppets (Remastered),0
my first time listening to this song. It reminds me of at doom's gate a whole lot,2,@ipherial2929,False,1 year ago,Master of Puppets (Remastered),0
i keep coming back to this and every time the solo is harder to play than i remember how does this guys arm not get tired 😭,2,@minty2417,False,1 year ago,Master of Puppets (Remastered),0
Don’t do drugs or ur a slave to them🔥,1,@ex2ra,False,1 year ago,Master of Puppets (Remastered),0
My ex mother in laws theme song.,1,@IAO94,False,1 year ago,Master of Puppets (Remastered),0
Guys what’s your favorite song from Metallica,0,@RobertHarwell-cr1xe,False,1 year ago,Master of Puppets (Remastered),0
Seek and destroys gotta be my favorite,1,@jessetisdale3238,False,1 year ago,Master of Puppets (Remastered),0
Creeping death and master of puppets,0,@curutngeteh2629,False,1 year ago,Master of Puppets (Remastered),0
Metallica are good at writing and playing Metallica songs. I'm a 44 year old Metallica fan from England and think they are great,0,@goonerdoyle,False,1 year ago,Master of Puppets (Remastered),0
Every time when I listen to this music it gives me chills and it always reminds me of like a boss battle fight..,37,@jessehubbard2136,False,1 year ago,Master of Puppets (Remastered),0
I hate the people who are here because of Fortnite Jesus Christ,2,@Hunter-theEggman,False,1 year ago,Master of Puppets (Remastered),0
STay mad  #Fortnite,0,@robslobonbobscob2267,False,1 year ago,Master of Puppets (Remastered),0
"I am going late to my work, but with this músic, everything Is moving so fast",0,@elyasper1535,False,1 year ago,Master of Puppets (Remastered),0
Eddie really made this song good,0,@Hyena_YT-g9q,False,1 year ago,Master of Puppets (Remastered),0
Does nobody else hear War Pigs by Black Sabbath in the opening riff ?,1,@DIMP11,False,1 year ago,Master of Puppets (Remastered),0
By far my favorite Metallica song!!!!,10,@bentonhennessey2026,False,1 year ago,Master of Puppets (Remastered),0
Metallica is the best 👍🤘🤘🤘❤️❤️,0,@krisztinaszava3520,False,1 year ago,Master of Puppets (Remastered),0
All I'm hearing is flames 🔥,1,@unknown46667,False,1 year ago,Master of Puppets (Remastered),0
Great song,0,@Noah1997callahan,False,1 year ago,Master of Puppets (Remastered),0
Brings doomguy to my mind,0,@dailymemes8480,False,1 year ago,Master of Puppets (Remastered),0
Probably because this inspired the song titled at dooms gate in the first doom game.,0,@goober485,False,1 year ago,Master of Puppets (Remastered),0
He is in fortnite like this song,0,@robslobonbobscob2267,False,1 year ago (edited),Master of Puppets (Remastered),0
"!!!Rock and metal radio station. Google it: ""shogun rocks laut""  Have fun!!",0,@retokaufmann3893,False,1 year ago,Master of Puppets (Remastered),0
"beast song ever
this was once my favourite metallica song, but then now is the black album (the entire album)",0,@lasimo6743,False,1 year ago,Master of Puppets (Remastered),0
3:34  best music ever,0,@robrovito,False,1 year ago,Master of Puppets (Remastered),0
"Lyrics
End of passion play, crumbling away
I'm your source of self-destruction
Veins that pump with fear, sucking darkest clear
Leading on your death's construction
Taste me, you will see
More is all you need
Dedicated to
How I'm killing you
Come crawling faster
Obey your master
Your life burns faster
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master
Needlework the way, never you betray
Life of death becoming clearer
Pain monopoly, ritual misery
Chop your breakfast on a mirror
Taste me, you will see
More is all you need
Dedicated to
How I'm killing you
Come crawling faster
Obey your master
Your life burns faster
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master (master)
Where's the dreams that I've been after?
(Master, master)
You promised only lies
(Laughter, laughter)
All I hear or see is laughter
(Laughter, laughter)
Laughing at my cries
Fix me!
Hell is worth all that, natural habitat
Just a rhyme without a reason
Never-ending maze, drift on numbered days
Now your life is out of season
I will occupy
I will help you die
I will run through you
Now I rule you too
Come crawling faster
Obey your master
Your life burns faster
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master",8,@Dogecoin099,False,1 year ago (edited),Master of Puppets (Remastered),0
Master of puppets... Master of pieces..,2,@schenker663,False,1 year ago,Master of Puppets (Remastered),0
"""Your muh boy blue!""
Iykyk",1,@HeyItzTiki,False,1 year ago,Master of Puppets (Remastered),0
my favorite part of this amazing song is 3:30 until 6:10,1,@emmanuel07proymas90,False,1 year ago,Master of Puppets (Remastered),0
That's the reason I keep coming back,0,@isaacdeyoung7399,False,1 year ago,Master of Puppets (Remastered),0
I think modern metal/rock is alright but old metal/rock are masterpieces thanks to my dad for showing me these masterpieces,0,@ice_flamesblox502,False,1 year ago,Master of Puppets (Remastered),0
"Ik Metallica from ""stranger things""🤓

Ik Metallica from my dad💪🗿",5,@izzemyrrezarozlianno6912,False,1 year ago,Master of Puppets (Remastered),0
real chads accept that as long as you’re genuinely into Metallica no matter how you got into it it’s a W,4,@oni8581,False,1 year ago,Master of Puppets (Remastered),0
does it matter? i know Metallica from stranger things does that make me not a true fan or something??,0,@byebyemotherflappers,False,1 year ago,Master of Puppets (Remastered),0
 @byebyemotherflappers  Im talking abt Metallica fans not people like u,0,@izzemyrrezarozlianno6912,False,1 year ago (edited),Master of Puppets (Remastered),0
BOY DONT I HATE PUPPETS,0,@NacomaKnewmynewnieumbs,False,1 year ago,Master of Puppets (Remastered),0
Heavy Metal Masterpiece ftw!!! 🤟,0,@getofly313,False,1 year ago,Master of Puppets (Remastered),0
